cgroup_id,window_start_ns,window_end_ns,syscall_01_count,syscall_02_count,syscall_03_count,syscall_04_count,syscall_05_count,syscall_06_count,syscall_07_count,syscall_08_count,syscall_09_count,syscall_10_count,syscall_11_count,syscall_12_count,syscall_13_count,syscall_14_count,syscall_15_count,syscall_16_count,syscall_17_count,syscall_18_count,syscall_19_count,syscall_20_count,pair_01_count,pair_02_count,pair_03_count,pair_04_count,pair_05_count,pair_06_count,pair_07_count,pair_08_count,pair_09_count,pair_10_count,pair_11_count,pair_12_count,pair_13_count,pair_14_count,pair_15_count,pair_16_count,pair_17_count,pair_18_count,pair_19_count,pair_20_count,pair_21_count,pair_22_count,pair_23_count,pair_24_count,pair_25_count,pair_26_count,pair_27_count,pair_28_count,pair_29_count,pair_30_count,pair_31_count,pair_32_count,pair_33_count,pair_34_count,pair_35_count,pair_36_count,pair_37_count,pair_38_count,pair_39_count,pair_40_count,pair_41_count,pair_42_count,pair_43_count,pair_44_count,pair_45_count,pair_46_count,pair_47_count,pair_48_count,pair_49_count,pair_50_count,stat_01,stat_02,stat_03,stat_04
11086,1790020822338346478,1790020823340440630,0,5,4,4,7,0,0,0,8,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020823340440630,1790020824343570276,0,6,4,4,6,0,0,0,8,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020824343570276,1790020825349256706,0,11,7,7,10,0,0,0,14,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020825349256706,1790020826351076641,0,8,7,7,13,0,0,0,14,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020826351076641,1790020827352935782,0,8,6,6,10,0,0,0,12,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020827352935782,1790020828361436648,0,5,5,5,10,0,0,0,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020828361436648,1790020829365705804,0,4,4,4,8,0,0,0,8,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020829365705804,1790020830369049900,0,4,3,3,5,0,0,0,6,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020830369049900,1790020831369271750,0,5,4,4,7,0,0,0,8,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
11086,1790020831369271750,1790020832373026269,0,6,6,6,12,0,0,0,12,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7
